name,department
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,内分泌糖尿病内科
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,薬剤部
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,呼吸器内科
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,看護部
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,糖尿病内科/内分泌内科
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,整形外科
社会福祉法人恩賜財団済生会支部福岡県済生会大牟田病院,内分泌･糖尿病センター
社会福祉法人恩賜財団済生会支部福岡県済生会二日市病院,消化器内科
社会福祉法人恩賜財団済生会支部福岡県済生会二日市病院,腎臓内科
社会福祉法人恩賜財団済生会支部福岡県済生会二日市病院,循環器内科
社会福祉法人恩賜財団済生会支部福岡県済生会二日市病院,脳神経外科
社会福祉法人恩賜財団済生会支部福岡県済生会二日市病院,糖尿病内科
社会福祉法人恩賜財団済生会支部福岡県済生会八幡総合病院,薬剤科
社会福祉法人恩賜財団済生会支部福岡県済生会八幡総合病院,循環器科
社会福祉法人恩賜財団済生会支部福岡県済生会八幡総合病院,血管外科
社会福祉法人恩賜財団済生会支部福岡県済生会八幡総合病院,腎センター
社会福祉法人恩賜財団済生会支部福岡県済生会飯塚嘉穂病院,内科（糖尿病内分泌代謝）
社会福祉法人恩賜財団済生会支部福岡県済生会飯塚嘉穂病院,脳神経内科
社会福祉法人恩賜財団済生会支部福岡県済生会飯塚嘉穂病院,整形外科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,循環器内科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,腎臓内科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,糖尿病内科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,呼吸器内科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,消化器内科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,がん治療センター
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,薬剤部
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,脳神経内科
社会福祉法人恩賜財団済生会支部福岡県済生会福岡総合病院,中央手術部
社会福祉法人恩賜財団済生会支部北海道済生会小樽病院,小児科
社会福祉法人恩賜財団済生会支部北海道済生会小樽病院,整形外科
社会福祉法人恩賜財団済生会支部北海道済生会小樽病院,放射線科
社会福祉法人恩賜財団済生会支部北海道済生会小樽病院,精神科･腫瘍精神科･緩和ケア内科
社会福祉法人恩賜財団済生会支部北海道済生会小樽病院,薬剤室
社会福祉法人恩賜財団済生会支部北海道済生会小樽病院,内科･消化器内科
社会福祉法人恩賜財団済生会支部和歌山県済生会有田病院,
社会福祉法人恩賜財団済生会滋賀県病院,消化器内科
社会福祉法人恩賜財団済生会滋賀県病院,循環器内科
社会福祉法人恩賜財団済生会滋賀県病院,腎臓内科
社会福祉法人恩賜財団済生会滋賀県病院,脳神経外科
社会福祉法人恩賜財団済生会滋賀県病院,疼痛（ペインクリニック）･緩和ケア科
社会福祉法人恩賜財団済生会滋賀県病院,看護部
社会福祉法人恩賜財団済生会滋賀県病院,脳神経内科
社会福祉法人恩賜財団済生会滋賀県病院,整形外科
社会福祉法人恩賜財団済生会守山市民病院,
社会福祉法人恩賜財団済生会松阪総合病院,内科･腎臓センター
社会福祉法人恩賜財団済生会松阪総合病院,腎臓･透析内科
社会福祉法人恩賜財団済生会松阪総合病院,乳腺外科
社会福祉法人恩賜財団済生会松阪総合病院,循環器内科
社会福祉法人恩賜財団済生会松阪総合病院,薬剤部
社会福祉法人恩賜財団済生会松阪総合病院,腎臓センター
社会福祉法人恩賜財団済生会松山病院,循環器内科
社会福祉法人恩賜財団済生会松山病院,内科
社会福祉法人恩賜財団済生会常陸大宮済生会病院,薬剤科
社会福祉法人恩賜財団済生会新潟病院,消化器内科
社会福祉法人恩賜財団済生会西条病院,外科
社会福祉法人恩賜財団済生会西条病院,整形外科
社会福祉法人恩賜財団済生会西条病院,循環器内科
社会福祉法人恩賜財団済生会西条病院,薬局
社会福祉法人恩賜財団済生会西条病院,内科
社会福祉法人恩賜財団済生会石川県済生会金沢病院,外科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,リウマチ膠原病センター
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,呼吸器内科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,循環器内科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,泌尿器科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,呼吸器外科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,脊椎外科センター
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,脳神経内科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,薬剤部
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,看護部
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,消化器内科
社会福祉法人恩賜財団済生会千葉県済生会習志野病院,リウマチ膠原病･アレルギー科
社会福祉法人恩賜財団済生会川内病院,泌尿器科･小児泌尿器科
社会福祉法人恩賜財団済生会川内病院,内科
社会福祉法人恩賜財団済生会川内病院,放射線科
社会福祉法人恩賜財団済生会川内病院,糖尿病内科
社会福祉法人恩賜財団済生会川内病院,循環器内科
社会福祉法人恩賜財団済生会中和病院,泌尿器科
社会福祉法人恩賜財団済生会中和病院,内科
社会福祉法人恩賜財団済生会唐津病院,内科
社会福祉法人恩賜財団済生会唐津病院,循環器科
社会福祉法人恩賜財団済生会唐津病院,脳神経外科
社会福祉法人恩賜財団済生会唐津病院,看護部
社会福祉法人恩賜財団済生会奈良病院,内科
社会福祉法人恩賜財団済生会奈良病院,整形外科
社会福祉法人恩賜財団済生会奈良病院,神経内科
社会福祉法人恩賜財団済生会富山県済生会高岡病院,リウマチ科
社会福祉法人恩賜財団済生会富山県済生会高岡病院,内科
社会福祉法人恩賜財団済生会富山県済生会高岡病院,泌尿器科
社会福祉法人恩賜財団済生会富山県済生会高岡病院,検査科生理検査室
社会福祉法人恩賜財団済生会富山県済生会高岡病院,画像技術科
社会福祉法人恩賜財団済生会富山県済生会富山病院,内科
社会福祉法人恩賜財団済生会富山県済生会富山病院,泌尿器科
社会福祉法人恩賜財団済生会福島総合病院,糖尿病･内分泌科
社会福祉法人恩賜財団済生会兵庫県病院,整形外科
社会福祉法人恩賜財団済生会北上済生会病院,循環器内科
社会福祉法人恩賜財団済生会北上済生会病院,脳神経外科
社会福祉法人恩賜財団済生会明和病院,
社会福祉法人恩賜財団済生会龍ケ崎済生会病院,泌尿器科
社会福祉法人恩賜財団済生会龍ケ崎済生会病院,消化器内科
社会福祉法人恩賜財団済生会龍ケ崎済生会病院,呼吸器内科
社会福祉法人恩賜財団済生会龍ケ崎済生会病院,循環器内科
社会福祉法人恩賜財団済生会和歌山病院,消化器内科
社会福祉法人恩賜財団大阪府済生会泉尾病院,泌尿器科
社会福祉法人恩賜財団大阪府済生会泉尾病院,地域ケア支援センター
社会福祉法人恩賜財団大阪府済生会泉尾病院,栄養科
社会福祉法人恩賜財団大阪府済生会泉尾病院,腎臓内科
社会福祉法人恩賜財団大阪府済生会富田林病院,薬剤部
社会福祉法人恩賜財団大阪府済生会富田林病院,総合内科
社会福祉法人恩賜財団大阪府済生会富田林病院,腎臓内科
社会福祉法人恩賜財団大阪府済生会富田林病院,循環器内科
社会福祉法人恩賜財団大阪府済生会野江病院,腎臓内科
社会福祉法人恩賜財団大阪府済生会野江病院,呼吸器内科
社会福祉法人恩賜財団大阪府済生会野江病院,糖尿病･内分泌内科
社会福祉法人恩賜財団大阪府済生会野江病院,循環器内科
社会福祉法人恩賜財団大阪府済生会野江病院,放射線治療科
社会福祉法人恩賜財団大阪府済生会野江病院,薬剤科
社会福祉法人恩賜財団大阪府済生会野江病院,消化器外科
社会福祉法人恩賜財団大阪府済生会野江病院,整形外科
社会福祉法人恩賜財団東京都同胞援護会昭島病院,
社会福祉法人恩賜財団母子愛育会愛育研究所,愛育相談所
社会福祉法人恩賜社団済生会支部栃木県済生会宇都宮病院,化学療法内科
社会福祉法人恩腸財団済生会支部岡山県済生会岡山済生会外来センター病院,
社会福祉法人花ノ木重症心身障害児施設花ノ木医療福祉センター,精神科
社会福祉法人京都社会事業財団京都からすま病院,
社会福祉法人京都社会事業財団京都桂病院,栄養科
社会福祉法人京都社会事業財団京都桂病院,消化器センター･消化器内科
社会福祉法人京都社会事業財団京都桂病院,腎臓内科
社会福祉法人京都社会事業財団京都桂病院,膠原病･リウマチ科
社会福祉法人京都社会事業財団京都桂病院,放射線治療科
社会福祉法人京都社会事業財団京都桂病院,呼吸器センター･呼吸器内科
社会福祉法人京都社会事業財団京都桂病院,心臓血管センター･内科
社会福祉法人京都社会事業財団京都桂病院,病理診断科
社会福祉法人京都社会事業財団京都桂病院,産婦人科
社会福祉法人京都社会事業財団京都桂病院,泌尿器科
社会福祉法人京都社会事業財団京都桂病院,整形外科
社会福祉法人京都社会事業財団京都桂病院,緩和ケア科
社会福祉法人京都社会事業財団京都桂病院,脳卒中センター･脳神経外科
社会福祉法人京都社会事業財団京都桂病院,心臓血管センター
社会福祉法人京都社会事業財団京都桂病院,消化器センター･外科
社会福祉法人京都社会事業財団京都桂病院,糖尿病･内分泌内科
社会福祉法人京都社会事業財団西陣病院,腎･泌尿器科/透析センター
社会福祉法人京都社会事業財団西陣病院,臨床工学科
社会福祉法人京都社会事業財団西陣病院,消化器内科
社会福祉法人京都社会事業財団西陣病院,糖尿病内科
社会福祉法人京都社会事業財団西陣病院,腎臓･泌尿器科
社会福祉法人京都社会事業財団西陣病院,循環器内科
社会福祉法人京都社会事業財団西陣病院,整形外科
社会福祉法人京都社会事業財団西陣病院,内科
社会福祉法人京都博愛会京都博愛会病院,内科
社会福祉法人京都悠仁福祉会京都認知症総合センタークリニック,
社会福祉法人京悠会葵クリニック,神経内科･老年内科
社会福祉法人琴の浦リハビリテーションセンター附属病院,高次脳機能
社会福祉法人九十九里ホーム九十九里ホーム病院,リハビリテーション科
社会福祉法人恵愛福祉事業団,
社会福祉法人鼓ケ浦整肢学園鼓ケ浦こども医療福祉センター,
社会福祉法人康和会久我山病院,内科
社会福祉法人浩照会伏見桃山総合病院,
社会福祉法人埼玉医大福祉会カルガモの家,薬剤部
社会福祉法人埼玉医療福祉会光の家療育センター,
社会福祉法人埼玉慈恵会埼玉慈恵病院,外科
社会福祉法人埼玉慈恵会埼玉慈恵病院,薬剤科
社会福祉法人三井記念病院,循環器内科
社会福祉法人三井記念病院,産婦人科
社会福祉法人三井記念病院,腎臓内科
社会福祉法人三井記念病院,総合内科
社会福祉法人三井記念病院,血液内科
社会福祉法人三井記念病院,呼吸器内科
社会福祉法人三井記念病院,腎臓内科･血液浄化部
社会福祉法人三井記念病院,呼吸器外科
社会福祉法人三井記念病院,泌尿器科
社会福祉法人三井記念病院,乳腺内分泌外科
社会福祉法人三井記念病院,臨床腫瘍科
社会福祉法人三井記念病院,整形外科
社会福祉法人三井記念病院,薬剤部
社会福祉法人三井記念病院,心臓大動脈センター
社会福祉法人寺田萬寿会寺田萬寿病院,内科
社会福祉法人勝楽堂病院,
社会福祉法人信愛報恩会信愛病院,脳神経外科
社会福祉法人心の会まちの診療所つるがおか,
社会福祉法人新潟市社会事業協会信楽園病院,呼吸器内科･感染症内科
社会福祉法人新潟市社会事業協会信楽園病院,腎臓内科
社会福祉法人新潟市社会事業協会信楽園病院,脳神経外科
社会福祉法人新潟市社会事業協会信楽園病院,循環器内科
社会福祉法人新潟市社会事業協会信楽園病院,脳神経内科
社会福祉法人榛桐会さわらび医療福祉センター,
社会福祉法人親善福祉協会国際親善総合病院,泌尿器科
社会福祉法人親善福祉協会国際親善総合病院,腎臓･高血圧内科
社会福祉法人親善福祉協会国際親善総合病院,薬剤部
社会福祉法人親善福祉協会国際親善総合病院,循環器内科
社会福祉法人親善福祉協会国際親善総合病院,整形外科･手外科センター
社会福祉法人親善福祉協会国際親善総合病院,耳鼻咽喉科
社会福祉法人仁生社メディカルプラザ江戸川,泌尿器科
社会福祉法人仁生社江戸川メディケア病院,
社会福祉法人仁生社江戸川病院,糖尿病･代謝･腎臓内科
社会福祉法人仁生社江戸川病院,循環器内科
社会福祉法人仁生社江戸川病院,腫瘍血液内科
社会福祉法人仁生社江戸川病院,呼吸器内科
社会福祉法人仁生社江戸川病院,消化器内科
社会福祉法人仁生社江戸川病院,泌尿器科
社会福祉法人仁生社江戸川病院,放射線科
社会福祉法人仁生社江戸川病院,外科
社会福祉法人仁生社江戸川病院,看護部
社会福祉法人仁生社江戸川病院,脊椎センター
社会福祉法人仁生社江戸川病院,心臓血管外科
社会福祉法人聖テレジア会聖ヨゼフ病院,内科
社会福祉法人聖テレジア会聖ヨゼフ病院,リウマチ科
社会福祉法人聖ヨハネ会桜町病院,
社会福祉法人聖母会聖母病院,内科
社会福祉法人聖母会聖母病院,乳腺外科
社会福祉法人聖隷福祉事業団聖隷横浜病院,リウマチ･膠原病内科
社会福祉法人聖隷福祉事業団聖隷横浜病院,心臓血管センター内科
社会福祉法人聖隷福祉事業団聖隷横浜病院,膠原病･リウマチセンター
社会福祉法人聖隷福祉事業団聖隷横浜病院,アレルギー内科
社会福祉法人聖隷福祉事業団聖隷横浜病院,心臓血管センター
社会福祉法人聖隷福祉事業団聖隷横浜病院,麻酔科
社会福祉法人聖隷福祉事業団聖隷横浜病院,脳血管内治療科
社会福祉法人聖隷福祉事業団聖隷横浜病院,人工関節センター
社会福祉法人聖隷福祉事業団聖隷横浜病院,腎臓･高血圧内科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,リハビリテーション室
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,腎臓内科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,呼吸器内科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,整形外科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,乳腺外科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,外科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,薬剤科
社会福祉法人聖隷福祉事業団聖隷佐倉市民病院,循環器科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,泌尿器科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,緩和放射線科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,循環器科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,呼吸器外科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,呼吸器内科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,緩和支持治療科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,脳神経外科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,外来化学療法室
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,消化器外科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,整形外科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,整形外科関節外科
社会福祉法人聖隷福祉事業団総合病院聖隷三方原病院,皮膚科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,地域医療連絡室
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,泌尿器科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,消化器内科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,腎臓内科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,膠原病リウマチ内科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,内分泌内科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,腫瘍放射線科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,循環器科･心血管カテーテル治療科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,新生児科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,乳腺科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,脳神経外科･てんかんセンター
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,薬剤部
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,神経内科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,脳卒中科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,婦人科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,形成外科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,整形外科
社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,循環器科
社会福祉法人聖霊会聖霊病院,整形外科
社会福祉法人聖霊病院金沢聖霊総合病院,
社会福祉法人青い鳥横浜市東部地域療育センター,
社会福祉法人青い鳥横浜市南部地域療育センター,
社会福祉法人石井記念愛染園附属愛染橋病院,小児科
社会福祉法人石井記念愛染園附属愛染橋病院,薬剤科
社会福祉法人全国心身障害児福祉財団全国療育相談センター,
社会福祉法人太陽会安房地域医療センター,腎臓内科
社会福祉法人太陽会安房地域医療センター,小児科
社会福祉法人太陽会安房地域医療センター,整形外科
社会福祉法人大阪暁明館大阪暁明館病院,
社会福祉法人大阪社会医療センター付属病院,内科
社会福祉法人大阪社会医療センター付属病院,整形外科
社会福祉法人大阪福祉事業財団すみれ病院,内科
社会福祉法人筑水会サンルーナ小寺内科クリニック,
社会福祉法人朝老園介護老人保健施設サンビレッヂ朝日ケ丘,
社会福祉法人東京有隣会有隣病院,リハビリテーション室
社会福祉法人同愛記念病院財団同愛記念病院,泌尿器科
社会福祉法人同愛記念病院財団同愛記念病院,糖尿病代謝内科
社会福祉法人同愛記念病院財団同愛記念病院,腎臓内科
社会福祉法人同愛記念病院財団同愛記念病院,アレルギー･呼吸器科
社会福祉法人同愛記念病院財団同愛記念病院,呼吸器内科
社会福祉法人同愛記念病院財団同愛記念病院,小児科
社会福祉法人同愛記念病院財団同愛記念病院,整形外科
社会福祉法人同愛記念病院財団同愛記念病院,小児アレルギーセンター
社会福祉法人同仁会八幡クリニック,
社会福祉法人日本医療伝道会総合病院衣笠病院,薬剤科
社会福祉法人日本肢体不自由児協会心身障害児総合医療療育センター,小児精神科
社会福祉法人日本心身障害児協会島田療育センター,医務部
社会福祉法人日本心身障害児協会島田療育センター,児童精神科
社会福祉法人日本心身障害児協会島田療育センター,小児科
社会福祉法人日本心身障害児協会島田療育センターはちおうじ,
社会福祉法人農協共済別府リハビリテーションセンター,
社会福祉法人函館厚生院函館五稜郭病院,循環器内科
社会福祉法人函館厚生院函館五稜郭病院,泌尿器科
社会福祉法人函館厚生院函館五稜郭病院,腎臓内科
社会福祉法人函館厚生院函館五稜郭病院,呼吸器外科
社会福祉法人函館厚生院函館五稜郭病院,呼吸器内科
社会福祉法人函館厚生院函館五稜郭病院,病理診断科
社会福祉法人函館厚生院函館五稜郭病院,看護部
社会福祉法人函館厚生院函館五稜郭病院,総合診療科
社会福祉法人函館厚生院函館五稜郭病院,整形外科
社会福祉法人函館厚生院函館五稜郭病院,消化器内科
社会福祉法人函館厚生院函館中央病院,小児科
社会福祉法人函館厚生院函館中央病院,糖尿病･内分泌内科
社会福祉法人函館厚生院函館中央病院,整形外科
社会福祉法人函館厚生院函館中央病院,脳神経外科
社会福祉法人函館厚生院函館中央病院,薬剤部
社会福祉法人函館厚生院函館中央病院,腫瘍内科
社会福祉法人別府発達医療センター,
社会福祉法人芳友神戸医療福祉センターにこにこハウス,小児科
社会福祉法人邦友会なす療育園,
社会福祉法人北海道社会事業協会岩内病院,
社会福祉法人北海道社会事業協会小樽病院,循環器科
社会福祉法人北海道社会事業協会小樽病院,薬剤科
社会福祉法人北海道社会事業協会帯広病院,循環器内科
社会福祉法人北海道社会事業協会帯広病院,総合診療科
社会福祉法人北海道社会事業協会帯広病院,腫瘍内科
社会福祉法人北海道社会事業協会洞爺病院,
社会福祉法人北海道社会事業協会富良野病院,泌尿器科
社会福祉法人北海道社会事業協会富良野病院,内科
社会福祉法人北海道社会事業協会富良野病院,整形外科
社会福祉法人北摂杉の子会,
社会福祉法人養徳会医療福祉センターきずな,小児科
社会福祉法人浴光会国分寺病院,
社会福祉法人浴風会浴風会病院,薬剤科
社会福祉法人昴ハロークリニック,
社会福祉法人黎明会南台病院,
社会保険診療報酬支払基金,
社団医療法人かなめ会山内ホスピタル,
社団医療法人峡南会峡南病院,
社団医療法人啓愛会美山病院,
社団医療法人呉羽会呉羽総合病院,整形外科
社団医療法人呉羽会呉羽総合病院,循環器内科
社団医療法人西城病院,泌尿器科
社団医療法人赤坂病院,泌尿器科
社団医療法人明倫会今市病院,内科
社団医療法人養生会かしま病院,薬剤部
車田医院,
蛇田さくら内科クリニック,
若松町こころとひふのクリニック,PCIT研修センター
若草クリニック,
若葉ファミリー常盤平駅前内科クリニック,
守健診内科,
手稲渓仁会病院,薬剤部
珠洲市総合病院,整形外科
酒井内科･神経内科クリニック,
寿町クリニック,
周南市立新南陽市民病院,泌尿器科
周南市立新南陽市民病院,内科
宗教法人セブンスデー･アドベンチスト教団神戸アドベンチスト病院,
宗教法人寒川神社寒川病院,整形外科
宗教法人救世軍救世軍ブース記念病院,内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,内科･腎臓内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,泌尿器科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,腎臓内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,呼吸器内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,糖尿病･内分泌内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,循環器内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,救急科（集中治療科）
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,呼吸器外科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,消化器内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,緩和医療内科･ホスピス
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,整形外科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,緩和医療内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,乳腺外科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,総合内科
宗教法人在日本南プレスビテリアンミッション淀川キリスト教病院,看護部
宗教法人立正佼成会立正佼成会附属佼成病院,腎臓･リウマチ膠原病内科
宗教法人立正佼成会立正佼成会附属佼成病院,循環器内科
宗教法人立正佼成会立正佼成会附属佼成病院,呼吸器内科
宗教法人立正佼成会立正佼成会附属佼成病院,産婦人科
宗教法人立正佼成会立正佼成会附属佼成病院,整形外科
宗教法人立正佼成会立正佼成会附属佼成病院,薬剤部
宗教法人立正佼成会立正佼成会附属佼成病院,形成外科
宗教法人立正佼成会立正佼成会附属佼成病院,消化器内科
宗像医院,
秀和総合病院,看護部
秋久医院,
秋田厚生医療センター,看護部
秋田大学医学部附属病院,地域医療患者支援センター
秋田大学大学院医学系研究科,医学系研究科
秋田大学大学院医学系研究科,循環器内科学
秋田大学大学院医学系研究科,血液･腎臓･膠原病内科
秋田内科･呼吸器内科,
住友医院,内科
十勝むつみのクリニック,
十日町市国民健康保険川西診療所,
十和田市立中央病院,看護局人工透析室
十和田市立中央病院,脳神経外科
十和田市立中央病院,整形外科
十和田市立中央病院,看護局
渋谷もりやクリニック,
渋谷医院,
出水総合医療センター,腎臓内科
出水総合医療センター,脳卒中センター
出水総合医療センター,消化器内科
春日井市民病院,消化器内科
春日井市民病院,呼吸器内科
春日井市民病院,腎臓内科
春日井市民病院,循環器内科
春日井市民病院,薬剤科
春日井市民病院,中央手術部
春日井市民病院,リハビリテーション科
春日井市民病院,整形外科
春日井市民病院,外科
春日井市民病院,脳神経内科
春日井市民病院,耳鼻咽喉科
春日部市立医療センター,泌尿器科
春日部市立医療センター,呼吸器外科
春日部市立医療センター,呼吸器内科
春日部市立医療センター,循環器内科
春日部市立医療センター,乳腺外科
春日部市立医療センター,緩和ケア･ペインクリニック科
春日部市立医療センター,ペインクリニック内科
春日部市立医療センター,内科
春日部市立医療センター,脳神経外科
春日部西口駅前クリニック,
循環器科･内科不藤医院,
順天堂大学,国際教養学部国際教養学科
順天堂大学医学部,人体病理病態学講座
順天堂大学医学部,整形外科学講座
順天堂大学医学部,脳神経内科
順天堂大学医学部,膠原病内科
順天堂大学医学部付属順天堂医院,乳腺科
順天堂大学医学部附属浦安病院,メンタルクリニック
順天堂大学医学部附属浦安病院,耳鼻咽喉科
順天堂大学医学部附属浦安病院,膠原病･リウマチ内科
順天堂大学医学部附属浦安病院,消化器内科
順天堂大学医学部附属浦安病院,腎･高血圧内科
順天堂大学医学部附属順天堂医院,乳腺科
順天堂大学医学部附属順天堂医院,整形外科･スポーツ診療科
順天堂大学大学院医学系研究科,代謝内分泌内科学
順天堂大学大学院医学研究科,眼科
初野医院,
所沢ハートセンター,リハビリテーション科
所沢肛門病院,
緒方内科循環器クリニック,
勝田台クリニック,
小岩医院,内科
小原りぼんクリニック,
小原医院,
小原内科医院,
小国郷公立病院組合小国公立病院,循環器科
小笹内科医院,循環器科
小山ステーション脳神経外科･内科,
小山整形外科医院,
小山内科･循環器科医院,
小出内科神経科,
小松医院,
小松原内科,内科
小松整形外科,整形外科
小沼医院,
小城市民病院,呼吸器内科
小城市民病院,内科
小西第一病院グループ医療法人旗の台病院,
小西皮膚科クリニック,
小川クリニック,内科
小川聡クリニック,
小泉クリニック,
小倉第一病院,医療情報管理部
小早川医院,
小樽なかがき糖尿病･内科クリニック,
小樽市立病院,循環器内科
小樽市立病院,消化器内科
小樽市立病院,薬剤部
小樽市立病院,外科
小樽市立病院,腫瘍内科
小樽市立病院,脳神経外科
小樽市立病院,心臓血管外科
小樽市立病院,整形外科
小池クリニック,内科
小田原市立病院,腎臓内科
小田原市立病院,産婦人科
小田原市立病院,循環器内科
小田原市立病院,外科
小田原市立病院,看護部
小田原市立病院,消化器内科
小田原市立病院,耳鼻咽喉科
小田原市立病院,糖尿病内分泌内科
小島医院,内科
小嶋内科クリニック,内科･小児科
小豆島中央病院企業団小豆島中央病院,
小畠クリニック,内科
小尾医院,内科
小平内科糖尿病クリニック,
小牧いとう整形外科,
小牧メンタルクリニック,
小牧市民病院,整形外科
小牧市民病院,泌尿器科/腎移植センター/患者支援センター/がん相談支援センター
小牧市民病院,泌尿器科･排尿ケアセンター
小牧市民病院,呼吸器内科
小牧市民病院,循環器内科
小牧市民病院,臨床検査科
小牧市民病院,薬局
小牧市民病院,整形外科･リハビリテーション科
小牧市民病院,脳神経内科兼リハビリテーション科
小牧市民病院,消化器内科
小野整形外科,
小野内科循環器クリニック,
小林クリニック,呼吸器科
小林医院,
小林市立病院,薬剤室
小林内科医院,
小林病院,循環器外科
小林病院,泌尿器科
小林病院,整形外科
小林病院,脳神経外科
庄野循環器科内科医院,循環器
昭和クリニック,内科･循環器内科
昭和大学医学部,脳神経内科学部門
昭和大学医学部,糖尿病･代謝･内分泌内科学部門
昭和大学医学部,内科学講座腎臓内科学部門
昭和大学医学部,リウマチ･膠原病内科
昭和大学医学部,精神医学講座
昭和大学医学部/昭和大学臨床薬理研究センター,臨床薬理学
昭和大学横浜市北部病院,メディカルケアセンター
昭和大学横浜市北部病院,メンタルケアセンター
昭和大学横浜市北部病院,消化器センター
昭和大学横浜市北部病院,内科
昭和大学江東豊洲病院,循環器内科
昭和大学江東豊洲病院,脳神経外科
昭和大学江東豊洲病院,腎臓内科
昭和大学江東豊洲病院,消化器センター･緩和ケアチーム
昭和大学江東豊洲病院,薬剤部
昭和大学江東豊洲病院,脳神経内科
昭和大学江東豊洲病院,腫瘍内科
昭和大学江東豊洲病院,整形外科
昭和大学江東豊洲病院,糖尿病･代謝･内分泌内科
昭和大学江東豊洲病院,消化器センター
松ケ崎診療所,内科
